IS_TENT,GENDER,AGE,MARITAL_STATUS,PROFESSION
TRUE,F,29,Single,Student
FALSE,F,29,Single,Student
FALSE,F,28,Single,Professional
FALSE,F,28,Single,Professional
FALSE,F,30,Married,Other
FALSE,F,30,Married,Other
FALSE,F,30,Married,Other
FALSE,M,42,Married,Other
FALSE,M,42,Married,Other
FALSE,M,42,Married,Other
FALSE,M,42,Married,Other
TRUE,F,26,Single,Other
FALSE,F,26,Single,Other
FALSE,F,26,Single,Other
FALSE,F,22,Single,Retail
FALSE,F,22,Single,Retail
FALSE,F,22,Single,Retail
FALSE,M,29,Single,Other
FALSE,M,29,Single,Other
FALSE,F,31,Unspecified,Professional
FALSE,F,31,Unspecified,Professional
FALSE,F,31,Unspecified,Professional
FALSE,F,33,Married,Executive
FALSE,F,33,Married,Executive
FALSE,F,33,Married,Executive
FALSE,F,32,Married,Executive
FALSE,F,32,Married,Executive
FALSE,F,42,Married,Other
TRUE,F,42,Married,Other
FALSE,F,42,Married,Other
FALSE,F,46,Unspecified,Hospitality
FALSE,F,46,Unspecified,Hospitality
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,29,Single,Hospitality
TRUE,F,29,Single,Hospitality
FALSE,F,29,Single,Hospitality
FALSE,F,65,Unspecified,Hospitality
FALSE,F,65,Unspecified,Hospitality
TRUE,F,34,Married,Hospitality
FALSE,F,34,Married,Hospitality
FALSE,F,34,Married,Hospitality
FALSE,F,34,Married,Hospitality
FALSE,F,34,Married,Hospitality
FALSE,F,44,Married,Executive
TRUE,F,44,Married,Executive
FALSE,F,44,Married,Executive
FALSE,F,44,Married,Executive
FALSE,F,44,Married,Executive
FALSE,F,23,Single,Hospitality
FALSE,F,23,Single,Hospitality
TRUE,F,23,Single,Hospitality
FALSE,F,23,Single,Professional
FALSE,F,23,Single,Professional
FALSE,F,23,Single,Professional
TRUE,F,41,Married,Executive
FALSE,F,41,Married,Executive
FALSE,F,41,Married,Executive
FALSE,F,49,Married,Executive
TRUE,F,49,Married,Executive
FALSE,M,49,Married,Other
FALSE,M,49,Married,Other
FALSE,F,42,Married,Retired
FALSE,F,42,Married,Retired
FALSE,M,34,Single,Trades
TRUE,M,34,Single,Trades
FALSE,M,34,Single,Trades
FALSE,F,24,Single,Other
TRUE,F,24,Single,Other
FALSE,M,21,Single,Sales
FALSE,M,21,Single,Sales
FALSE,M,21,Single,Sales
FALSE,F,31,Married,Executive
FALSE,F,31,Married,Executive
FALSE,F,31,Married,Executive
FALSE,F,31,Married,Executive
FALSE,F,31,Married,Executive
TRUE,F,40,Married,Other
TRUE,F,40,Married,Other
FALSE,F,40,Married,Other
FALSE,F,24,Single,Sales
FALSE,F,24,Single,Sales
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,F,24,Single,Other
FALSE,F,24,Single,Other
TRUE,F,49,Married,Executive
FALSE,F,28,Single,Student
FALSE,F,28,Single,Student
FALSE,F,30,Married,Executive
FALSE,F,30,Married,Executive
FALSE,F,30,Married,Executive
FALSE,M,33,Married,Sales
FALSE,M,33,Married,Sales
FALSE,F,36,Married,Professional
FALSE,F,36,Married,Professional
FALSE,M,29,Married,Other
FALSE,M,29,Married,Other
TRUE,M,23,Single,Professional
TRUE,M,23,Single,Professional
FALSE,M,23,Single,Professional
FALSE,M,23,Single,Professional
TRUE,F,40,Married,Other
TRUE,F,40,Married,Other
FALSE,F,49,Married,Professional
FALSE,F,49,Married,Professional
FALSE,F,21,Married,Other
FALSE,F,21,Married,Other
FALSE,F,21,Married,Other
TRUE,F,21,Married,Other
FALSE,F,21,Married,Other
TRUE,F,21,Married,Other
FALSE,F,21,Married,Other
FALSE,F,21,Married,Other
FALSE,M,27,Single,Retail
FALSE,M,27,Single,Retail
FALSE,F,32,Single,Other
FALSE,F,32,Single,Other
FALSE,F,29,Single,Other
FALSE,F,29,Single,Other
FALSE,F,29,Single,Other
FALSE,F,26,Single,Professional
FALSE,F,49,Married,Retired
FALSE,M,19,Single,Student
FALSE,M,19,Single,Student
FALSE,M,19,Single,Student
FALSE,F,27,Married,Other
FALSE,F,27,Married,Other
FALSE,F,27,Married,Other
FALSE,F,27,Married,Other
FALSE,F,28,Single,Other
FALSE,F,28,Single,Other
FALSE,F,27,Single,Professional
FALSE,F,27,Single,Professional
FALSE,F,27,Single,Professional
FALSE,M,42,Married,Other
FALSE,M,42,Married,Other
TRUE,M,42,Married,Other
FALSE,M,42,Married,Other
FALSE,M,40,Married,Other
TRUE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,F,29,Single,Student
FALSE,F,29,Single,Student
FALSE,F,29,Single,Student
FALSE,F,28,Single,Sales
FALSE,F,28,Single,Sales
FALSE,F,44,Married,Executive
FALSE,F,44,Married,Executive
FALSE,M,49,Married,Professional
FALSE,M,49,Married,Professional
FALSE,F,54,Married,Other
FALSE,F,54,Married,Other
FALSE,F,54,Married,Other
FALSE,F,54,Married,Other
FALSE,F,54,Married,Other
FALSE,M,33,Married,Executive
FALSE,M,33,Married,Executive
FALSE,F,39,Married,Sales
FALSE,F,39,Married,Sales
TRUE,F,30,Married,Hospitality
FALSE,F,30,Married,Hospitality
FALSE,F,30,Married,Hospitality
FALSE,F,30,Married,Hospitality
FALSE,F,30,Married,Hospitality
FALSE,F,23,Single,Other
FALSE,F,23,Single,Other
FALSE,F,26,Married,Other
FALSE,F,26,Married,Other
FALSE,F,49,Married,Professional
FALSE,F,49,Married,Professional
FALSE,F,49,Married,Professional
FALSE,F,49,Married,Professional
FALSE,F,49,Married,Professional
FALSE,F,27,Single,Sales
FALSE,F,27,Single,Sales
FALSE,F,20,Single,Retail
FALSE,F,20,Single,Retail
TRUE,F,32,Unspecified,Other
FALSE,F,32,Unspecified,Other
FALSE,F,32,Unspecified,Other
FALSE,F,32,Unspecified,Other
TRUE,M,26,Single,Other
FALSE,M,26,Single,Other
FALSE,M,26,Single,Other
FALSE,M,26,Single,Other
FALSE,M,24,Single,Sales
FALSE,M,24,Single,Sales
FALSE,M,24,Single,Sales
FALSE,M,24,Single,Sales
FALSE,M,24,Single,Sales
FALSE,M,24,Single,Sales
FALSE,F,26,Single,Other
FALSE,F,26,Single,Other
FALSE,F,26,Single,Other
FALSE,F,27,Single,Other
FALSE,F,27,Single,Other
FALSE,M,19,Single,Student
FALSE,M,19,Single,Student
TRUE,M,21,Single,Other
TRUE,M,21,Single,Other
FALSE,M,21,Single,Other
FALSE,F,29,Single,Retail
FALSE,F,29,Single,Retail
TRUE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,39,Married,Other
TRUE,F,39,Married,Other
FALSE,F,39,Married,Other
FALSE,F,25,Single,Retail
FALSE,F,25,Single,Retail
FALSE,M,34,Married,Other
FALSE,M,34,Married,Other
FALSE,M,34,Married,Other
FALSE,M,34,Married,Other
FALSE,M,34,Married,Sales
FALSE,M,34,Married,Sales
FALSE,M,34,Married,Sales
FALSE,M,34,Married,Sales
FALSE,M,34,Married,Sales
FALSE,M,34,Married,Sales
FALSE,F,47,Unspecified,Hospitality
FALSE,F,47,Unspecified,Hospitality
TRUE,F,47,Unspecified,Hospitality
FALSE,F,39,Married,Other
FALSE,F,39,Married,Other
FALSE,F,39,Married,Other
FALSE,F,39,Married,Other
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,F,22,Single,Professional
FALSE,F,22,Single,Professional
FALSE,F,22,Single,Professional
FALSE,F,22,Single,Professional
FALSE,F,22,Single,Professional
FALSE,M,30,Married,Executive
FALSE,M,30,Married,Executive
FALSE,M,30,Married,Executive
FALSE,M,30,Married,Executive
FALSE,M,30,Married,Executive
FALSE,M,30,Married,Executive
FALSE,M,30,Married,Executive
FALSE,M,30,Married,Executive
FALSE,F,23,Single,Student
FALSE,F,23,Single,Student
FALSE,F,23,Single,Student
FALSE,F,32,Single,Professional
FALSE,F,32,Single,Professional
FALSE,M,44,Married,Professional
FALSE,M,44,Married,Professional
FALSE,M,25,Married,Sales
FALSE,M,25,Married,Sales
FALSE,M,25,Married,Sales
TRUE,M,25,Married,Sales
FALSE,M,27,Single,Trades
FALSE,M,27,Single,Trades
FALSE,M,27,Single,Trades
FALSE,M,27,Single,Trades
FALSE,M,27,Single,Trades
FALSE,F,34,Single,Professional
FALSE,F,34,Single,Professional
FALSE,M,29,Married,Other
FALSE,M,29,Married,Other
FALSE,M,29,Married,Other
TRUE,M,29,Married,Other
FALSE,M,32,Married,Other
FALSE,M,32,Married,Other
TRUE,M,23,Single,Professional
FALSE,M,23,Single,Professional
FALSE,M,23,Single,Professional
FALSE,M,43,Married,Other
FALSE,M,43,Married,Other
FALSE,M,41,Married,Other
TRUE,M,41,Married,Other
FALSE,M,41,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,30,Married,Other
FALSE,F,30,Married,Other
FALSE,F,30,Married,Other
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,M,24,Single,Student
FALSE,M,24,Single,Student
FALSE,F,28,Married,Other
FALSE,F,28,Married,Other
FALSE,F,21,Single,Retail
FALSE,F,21,Single,Retail
FALSE,F,21,Single,Retail
FALSE,F,43,Married,Other
FALSE,F,43,Married,Other
FALSE,F,43,Married,Other
FALSE,F,43,Married,Other
FALSE,F,43,Married,Other
TRUE,M,21,Single,Other
TRUE,M,21,Single,Other
FALSE,M,21,Single,Other
FALSE,F,21,Single,Retail
FALSE,F,21,Single,Retail
TRUE,M,30,Single,Professional
TRUE,M,30,Single,Professional
FALSE,M,30,Single,Professional
FALSE,M,30,Single,Professional
FALSE,M,26,Single,Trades
FALSE,M,26,Single,Trades
FALSE,M,26,Single,Trades
FALSE,M,26,Single,Trades
FALSE,M,26,Single,Trades
FALSE,F,19,Single,Other
FALSE,F,19,Single,Other
FALSE,F,19,Single,Other
FALSE,M,28,Single,Sales
FALSE,M,28,Single,Sales
FALSE,M,20,Single,Trades
FALSE,M,20,Single,Trades
FALSE,M,20,Single,Trades
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,M,25,Single,Sales
FALSE,M,25,Single,Sales
FALSE,M,25,Single,Sales
FALSE,M,21,Single,Other
FALSE,F,25,Single,Other
FALSE,M,22,Single,Sales
FALSE,M,41,Married,Trades
FALSE,F,37,Unspecified,Other
FALSE,F,37,Unspecified,Other
TRUE,M,28,Single,Trades
FALSE,M,28,Single,Trades
FALSE,M,34,Married,Sales
FALSE,M,26,Married,Sales
FALSE,M,29,Unspecified,Sales
FALSE,M,29,Unspecified,Sales
FALSE,M,29,Unspecified,Sales
FALSE,F,44,Married,Other
FALSE,F,26,Single,Other
FALSE,M,46,Married,Trades
FALSE,M,46,Married,Trades
TRUE,F,34,Married,Other
FALSE,M,45,Married,Retired
FALSE,M,45,Married,Retired
FALSE,M,43,Married,Trades
FALSE,M,43,Married,Trades
FALSE,M,43,Married,Trades
FALSE,M,43,Married,Trades
FALSE,M,43,Married,Trades
FALSE,F,31,Married,Executive
FALSE,F,37,Unspecified,Hospitality
FALSE,F,37,Unspecified,Hospitality
FALSE,F,34,Married,Other
FALSE,F,34,Married,Other
FALSE,M,37,Married,Executive
FALSE,M,26,Married,Sales
FALSE,M,26,Married,Sales
FALSE,M,26,Married,Sales
FALSE,F,19,Single,Other
FALSE,M,26,Single,Student
FALSE,M,40,Unspecified,Other
FALSE,M,38,Married,Other
FALSE,M,35,Married,Trades
FALSE,M,35,Married,Trades
FALSE,M,35,Married,Trades
FALSE,M,35,Married,Trades
FALSE,M,26,Single,Other
FALSE,M,32,Married,Other
FALSE,M,39,Single,Other
TRUE,M,39,Single,Other
TRUE,F,21,Single,Other
FALSE,M,33,Married,Other
FALSE,M,33,Married,Other
FALSE,M,26,Married,Other
FALSE,M,26,Married,Professional
FALSE,M,26,Married,Professional
FALSE,F,31,Married,Other
FALSE,F,29,Single,Retail
FALSE,M,24,Single,Student
FALSE,M,24,Single,Student
FALSE,M,35,Married,Sales
FALSE,F,39,Married,Executive
FALSE,F,39,Married,Executive
FALSE,M,31,Married,Other
FALSE,M,31,Married,Other
FALSE,F,48,Married,Retired
FALSE,M,33,Married,Other
FALSE,F,24,Single,Other
FALSE,M,48,Married,Professional
FALSE,M,20,Single,Sales
FALSE,M,20,Single,Sales
FALSE,M,41,Married,Other
FALSE,M,41,Married,Other
FALSE,M,28,Single,Other
FALSE,M,28,Single,Other
FALSE,F,37,Unspecified,Other
FALSE,M,55,Married,Trades
FALSE,M,55,Married,Trades
FALSE,M,55,Married,Trades
FALSE,M,56,Married,Other
FALSE,M,56,Married,Other
TRUE,F,46,Married,Hospitality
FALSE,F,35,Married,Other
FALSE,F,35,Married,Other
FALSE,F,35,Married,Other
FALSE,F,35,Married,Other
FALSE,F,35,Married,Other
FALSE,F,35,Married,Other
FALSE,F,27,Single,Other
FALSE,F,27,Single,Other
TRUE,F,27,Single,Other
FALSE,F,27,Single,Professional
FALSE,F,27,Single,Professional
FALSE,F,27,Single,Professional
FALSE,F,27,Single,Professional
FALSE,F,27,Single,Professional
FALSE,F,29,Single,Professional
FALSE,F,29,Single,Professional
FALSE,F,29,Single,Professional
TRUE,M,35,Married,Sales
FALSE,M,35,Married,Sales
FALSE,M,35,Married,Sales
FALSE,M,25,Single,Other
FALSE,M,25,Single,Other
FALSE,M,25,Single,Other
FALSE,F,48,Unspecified,Hospitality
FALSE,F,48,Unspecified,Hospitality
FALSE,F,48,Unspecified,Hospitality
FALSE,M,31,Married,Sales
FALSE,M,31,Married,Sales
FALSE,M,31,Married,Sales
FALSE,F,29,Married,Other
FALSE,F,29,Married,Other
FALSE,F,20,Single,Other
FALSE,F,20,Single,Other
FALSE,M,49,Married,Retired
FALSE,M,49,Married,Retired
FALSE,M,49,Married,Retired
FALSE,M,49,Married,Retired
FALSE,M,37,Married,Sales
FALSE,M,37,Married,Sales
FALSE,M,37,Married,Sales
FALSE,F,36,Married,Other
FALSE,F,36,Married,Other
FALSE,F,36,Married,Other
TRUE,M,31,Married,Other
FALSE,M,31,Married,Other
FALSE,M,31,Married,Other
TRUE,F,19,Single,Other
FALSE,F,19,Single,Other
FALSE,F,19,Single,Other
FALSE,M,29,Single,Sales
FALSE,M,29,Single,Sales
TRUE,M,28,Single,Other
TRUE,M,28,Single,Other
FALSE,M,28,Single,Other
FALSE,M,28,Single,Other
TRUE,M,29,Single,Professional
FALSE,M,29,Single,Professional
TRUE,M,29,Single,Professional
FALSE,M,41,Single,Other
FALSE,M,41,Single,Other
FALSE,F,19,Single,Professional
FALSE,F,19,Single,Professional
FALSE,F,19,Single,Professional
FALSE,F,19,Single,Professional
FALSE,F,19,Single,Professional
FALSE,F,19,Single,Professional
FALSE,M,31,Single,Other
FALSE,M,31,Single,Other
FALSE,M,31,Single,Other
FALSE,M,31,Single,Other
FALSE,M,31,Single,Other
FALSE,M,33,Single,Professional
FALSE,M,33,Single,Professional
FALSE,M,33,Single,Professional
FALSE,M,33,Single,Professional
FALSE,F,28,Single,Student
FALSE,F,28,Single,Student
FALSE,F,25,Unspecified,Other
FALSE,F,25,Unspecified,Other
FALSE,F,25,Unspecified,Other
FALSE,F,25,Unspecified,Other
FALSE,F,25,Unspecified,Other
FALSE,F,25,Unspecified,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
TRUE,M,26,Single,Trades
TRUE,M,26,Single,Trades
FALSE,M,26,Single,Trades
FALSE,M,26,Single,Trades
FALSE,M,27,Married,Professional
FALSE,M,27,Married,Professional
FALSE,F,29,Single,Other
FALSE,F,29,Single,Other
FALSE,F,40,Married,Professional
FALSE,F,40,Married,Professional
FALSE,F,40,Married,Professional
FALSE,F,30,Single,Retail
FALSE,F,30,Single,Retail
FALSE,M,27,Married,Student
FALSE,M,27,Married,Student
FALSE,M,27,Married,Student
FALSE,M,29,Married,Professional
FALSE,M,29,Married,Professional
FALSE,M,29,Married,Professional
FALSE,M,29,Married,Professional
FALSE,M,30,Single,Professional
FALSE,M,30,Single,Professional
FALSE,M,30,Single,Professional
FALSE,M,30,Single,Professional
FALSE,F,46,Married,Other
FALSE,F,46,Married,Other
FALSE,F,46,Married,Other
FALSE,F,46,Married,Other
TRUE,M,23,Single,Sales
TRUE,M,23,Single,Sales
FALSE,M,23,Single,Sales
TRUE,M,29,Single,Professional
TRUE,M,29,Single,Professional
FALSE,M,29,Single,Professional
FALSE,M,31,Unspecified,Professional
FALSE,M,31,Unspecified,Professional
FALSE,M,32,Married,Professional
FALSE,M,32,Married,Professional
FALSE,M,32,Married,Professional
FALSE,M,32,Married,Professional
FALSE,F,34,Married,Professional
FALSE,F,34,Married,Professional
FALSE,F,49,Unspecified,Hospitality
FALSE,F,49,Unspecified,Hospitality
FALSE,M,24,Single,Student
FALSE,M,24,Single,Student
FALSE,M,24,Single,Student
FALSE,M,24,Single,Student
FALSE,F,53,Married,Other
FALSE,F,53,Married,Other
FALSE,M,38,Married,Other
FALSE,M,38,Married,Other
FALSE,F,27,Single,Retail
FALSE,F,27,Single,Retail
FALSE,M,19,Single,Retail
FALSE,M,19,Single,Retail
FALSE,M,19,Single,Retail
TRUE,M,22,Single,Other
TRUE,M,22,Single,Other
FALSE,M,22,Single,Other
FALSE,M,22,Single,Other
FALSE,M,34,Married,Professional
FALSE,M,34,Married,Professional
FALSE,M,34,Married,Professional
FALSE,F,47,Married,Professional
FALSE,F,47,Married,Professional
FALSE,F,27,Married,Retail
FALSE,F,27,Married,Retail
FALSE,M,37,Married,Sales
FALSE,M,37,Married,Sales
FALSE,M,37,Married,Sales
FALSE,F,27,Single,Other
FALSE,F,27,Single,Other
TRUE,M,42,Married,Sales
FALSE,M,42,Married,Sales
TRUE,M,42,Married,Sales
FALSE,F,38,Married,Other
FALSE,F,38,Married,Other
FALSE,F,38,Married,Other
FALSE,M,40,Married,Sales
FALSE,M,40,Married,Sales
FALSE,M,40,Married,Sales
FALSE,M,40,Married,Sales
FALSE,M,42,Married,Other
FALSE,M,42,Married,Other
FALSE,F,34,Married,Executive
FALSE,F,34,Married,Executive
FALSE,F,34,Married,Executive
FALSE,M,36,Unspecified,Sales
TRUE,M,36,Unspecified,Sales
FALSE,F,27,Married,Executive
FALSE,F,27,Married,Executive
FALSE,F,19,Single,Student
FALSE,F,19,Single,Student
FALSE,M,38,Single,Other
FALSE,M,38,Single,Other
FALSE,M,38,Single,Other
FALSE,M,38,Single,Other
FALSE,M,38,Single,Other
FALSE,M,38,Single,Other
FALSE,F,23,Single,Professional
FALSE,F,23,Single,Professional
FALSE,F,23,Single,Professional
FALSE,F,38,Married,Executive
FALSE,F,38,Married,Executive
FALSE,F,39,Single,Other
FALSE,F,39,Single,Other
FALSE,M,19,Single,Student
FALSE,M,19,Single,Student
FALSE,M,56,Unspecified,Other
FALSE,M,56,Unspecified,Other
FALSE,M,56,Unspecified,Other
FALSE,M,46,Married,Other
FALSE,M,46,Married,Other
FALSE,M,46,Married,Other
FALSE,M,46,Married,Other
FALSE,M,46,Married,Other
TRUE,M,46,Married,Other
FALSE,M,46,Married,Other
FALSE,M,46,Married,Other
FALSE,M,29,Single,Other
FALSE,M,29,Single,Other
TRUE,M,27,Single,Other
TRUE,M,27,Single,Other
FALSE,M,27,Single,Other
FALSE,M,27,Single,Other
FALSE,F,46,Married,Other
FALSE,F,46,Married,Other
FALSE,F,46,Married,Other
FALSE,F,46,Married,Other
FALSE,F,29,Single,Other
FALSE,F,29,Single,Other
FALSE,F,29,Single,Other
TRUE,M,27,Single,Professional
TRUE,M,27,Single,Professional
FALSE,M,27,Single,Professional
FALSE,M,27,Single,Professional
FALSE,F,22,Unspecified,Other
FALSE,F,22,Unspecified,Other
FALSE,F,32,Single,Retail
FALSE,F,32,Single,Retail
FALSE,F,20,Single,Retail
FALSE,F,20,Single,Retail
FALSE,M,41,Married,Executive
FALSE,M,41,Married,Executive
FALSE,F,50,Married,Other
FALSE,F,50,Married,Other
FALSE,F,50,Married,Other
FALSE,F,50,Married,Other
FALSE,F,23,Single,Professional
FALSE,F,23,Single,Professional
FALSE,F,23,Single,Professional
FALSE,F,23,Single,Hospitality
FALSE,F,23,Single,Hospitality
FALSE,F,23,Single,Hospitality
FALSE,F,40,Married,Professional
FALSE,F,40,Married,Professional
TRUE,M,39,Married,Other
FALSE,M,39,Married,Other
FALSE,M,53,Married,Professional
FALSE,M,53,Married,Professional
FALSE,M,53,Married,Professional
FALSE,M,53,Married,Professional
FALSE,F,31,Married,Professional
FALSE,F,31,Married,Professional
FALSE,F,27,Single,Professional
FALSE,F,27,Single,Professional
FALSE,M,23,Single,Sales
FALSE,M,23,Single,Sales
FALSE,M,23,Single,Sales
TRUE,M,23,Single,Sales
FALSE,M,23,Single,Sales
FALSE,M,41,Single,Other
FALSE,M,41,Single,Other
FALSE,M,41,Single,Other
FALSE,F,31,Married,Other
FALSE,F,31,Married,Other
FALSE,F,31,Married,Other
FALSE,F,24,Single,Professional
FALSE,F,24,Single,Professional
FALSE,M,39,Married,Other
FALSE,M,39,Married,Other
FALSE,M,35,Married,Sales
FALSE,M,35,Married,Sales
FALSE,M,35,Married,Sales
TRUE,M,22,Single,Other
TRUE,M,22,Single,Other
FALSE,M,22,Single,Other
FALSE,M,22,Single,Other
FALSE,F,49,Married,Executive
FALSE,F,49,Married,Executive
FALSE,F,21,Single,Other
FALSE,F,21,Single,Other
FALSE,M,46,Married,Other
FALSE,M,46,Married,Other
FALSE,M,46,Married,Other
FALSE,M,46,Married,Other
FALSE,F,24,Single,Professional
FALSE,F,24,Single,Professional
FALSE,F,24,Single,Professional
FALSE,F,21,Single,Other
FALSE,F,21,Single,Other
FALSE,F,21,Single,Other
FALSE,F,21,Single,Other
FALSE,F,25,Single,Professional
FALSE,F,25,Single,Professional
FALSE,M,19,Single,Sales
FALSE,M,19,Single,Sales
FALSE,M,19,Single,Sales
FALSE,M,19,Single,Sales
FALSE,F,24,Single,Other
FALSE,F,24,Single,Other
FALSE,F,47,Married,Other
FALSE,F,47,Married,Other
FALSE,F,47,Married,Other
TRUE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,33,Married,Executive
FALSE,F,33,Married,Executive
FALSE,F,27,Single,Other
FALSE,F,27,Single,Other
TRUE,F,27,Single,Other
FALSE,F,27,Single,Other
FALSE,F,27,Single,Other
FALSE,M,29,Single,Student
FALSE,M,29,Single,Student
FALSE,F,42,Married,Other
FALSE,F,42,Married,Other
FALSE,F,42,Married,Other
FALSE,F,42,Married,Other
FALSE,F,32,Married,Executive
FALSE,F,32,Married,Executive
FALSE,F,32,Married,Executive
TRUE,F,32,Married,Executive
TRUE,F,35,Married,Other
TRUE,F,35,Married,Other
FALSE,F,37,Married,Retail
TRUE,F,37,Married,Retail
FALSE,F,37,Married,Retail
FALSE,M,38,Married,Sales
FALSE,M,38,Married,Sales
FALSE,M,29,Married,Other
FALSE,M,29,Married,Other
FALSE,M,29,Married,Other
TRUE,M,32,Married,Sales
FALSE,M,32,Married,Sales
FALSE,M,32,Married,Sales
FALSE,M,32,Married,Sales
FALSE,M,32,Married,Sales
FALSE,M,32,Married,Sales
FALSE,M,38,Single,Other
FALSE,M,38,Single,Other
FALSE,M,38,Single,Other
FALSE,M,38,Single,Other
FALSE,M,38,Single,Other
FALSE,M,39,Married,Sales
FALSE,M,39,Married,Sales
FALSE,M,39,Married,Sales
FALSE,M,39,Married,Sales
FALSE,M,39,Married,Sales
FALSE,M,37,Married,Sales
FALSE,M,37,Married,Sales
FALSE,F,47,Married,Professional
FALSE,F,47,Married,Professional
FALSE,F,47,Married,Other
FALSE,F,47,Married,Other
FALSE,F,47,Married,Other
TRUE,M,29,Single,Other
TRUE,M,29,Single,Other
FALSE,M,29,Single,Other
FALSE,M,20,Single,Other
FALSE,M,20,Single,Other
FALSE,F,34,Married,Executive
FALSE,F,34,Married,Executive
FALSE,F,34,Married,Executive
TRUE,F,34,Married,Executive
FALSE,F,34,Married,Executive
FALSE,F,48,Married,Other
FALSE,F,48,Married,Other
FALSE,F,48,Married,Other
FALSE,M,30,Married,Other
FALSE,M,30,Married,Other
TRUE,M,30,Married,Other
FALSE,M,30,Married,Other
FALSE,F,48,Married,Other
FALSE,F,48,Married,Other
FALSE,F,48,Married,Other
FALSE,F,48,Married,Other
FALSE,F,48,Married,Other
FALSE,F,48,Married,Other
FALSE,F,48,Married,Other
FALSE,F,25,Single,Hospitality
FALSE,F,25,Single,Hospitality
FALSE,F,25,Single,Hospitality
TRUE,M,20,Single,Sales
TRUE,M,20,Single,Sales
FALSE,F,46,Married,Professional
TRUE,F,46,Married,Professional
FALSE,F,23,Single,Other
FALSE,F,23,Single,Other
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,F,40,Unspecified,Hospitality
FALSE,F,40,Unspecified,Hospitality
FALSE,F,40,Unspecified,Hospitality
FALSE,F,40,Unspecified,Hospitality
FALSE,F,20,Single,Other
FALSE,F,20,Single,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,67,Married,Other
FALSE,F,67,Married,Other
FALSE,F,67,Married,Other
FALSE,F,67,Married,Other
FALSE,F,26,Unspecified,Other
FALSE,F,26,Unspecified,Other
FALSE,F,26,Unspecified,Other
FALSE,F,26,Unspecified,Other
FALSE,F,28,Married,Executive
FALSE,F,28,Married,Executive
FALSE,F,32,Married,Executive
FALSE,F,32,Married,Executive
FALSE,M,43,Married,Trades
TRUE,M,43,Married,Trades
FALSE,F,31,Single,Other
FALSE,F,31,Single,Other
FALSE,F,24,Single,Other
FALSE,F,24,Single,Other
FALSE,F,24,Single,Other
FALSE,F,24,Single,Other
TRUE,M,31,Single,Professional
TRUE,M,31,Single,Professional
FALSE,M,31,Single,Professional
FALSE,M,31,Single,Professional
FALSE,M,38,Married,Professional
FALSE,M,38,Married,Professional
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,M,37,Married,Executive
FALSE,M,37,Married,Executive
TRUE,F,45,Married,Hospitality
FALSE,F,45,Married,Hospitality
FALSE,F,27,Single,Other
FALSE,F,27,Single,Other
FALSE,F,21,Single,Retail
FALSE,F,21,Single,Retail
FALSE,F,30,Single,Professional
FALSE,F,30,Single,Professional
FALSE,M,29,Single,Retail
FALSE,M,29,Single,Retail
FALSE,M,29,Single,Retail
FALSE,M,29,Single,Retail
FALSE,F,38,Married,Other
FALSE,F,38,Married,Other
FALSE,F,38,Married,Other
FALSE,F,38,Married,Other
FALSE,F,41,Married,Hospitality
FALSE,F,41,Married,Hospitality
FALSE,M,36,Married,Executive
TRUE,M,36,Married,Executive
FALSE,M,36,Married,Executive
FALSE,F,25,Single,Professional
FALSE,F,25,Single,Professional
FALSE,F,28,Single,Professional
FALSE,F,29,Single,Professional
FALSE,F,29,Single,Professional
FALSE,M,27,Married,Professional
FALSE,M,27,Married,Professional
FALSE,F,34,Married,Executive
FALSE,F,34,Married,Executive
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
TRUE,M,36,Single,Sales
